domain_name, #action, #predicate, #modified_predicates, #pal_tuples_fixed, #queries_total, #agent_failed, #repeated_queries, #unique_queries, #model_similarity, #time_elapsed, pal_tuple
logistics,13,10,18,1,3,2,0,3,0.011904761904761862,0.035338401794433594,('load-truck-1', 'at-1|0|2', <Location.PRECOND: 1>),
logistics,13,10,18,2,4,3,0,4,0.023809523809523836,0.035600900650024414,('load-truck-1', 'at-3|1|2', <Location.PRECOND: 1>),
logistics,13,10,18,3,7,3,2,5,0.0357142857142857,0.03615903854370117,('load-truck-1', 'in-1|0|1', <Location.PRECOND: 1>),
logistics,13,10,18,4,7,3,2,5,0.04761904761904767,0.03623342514038086,('load-truck-1', 'in-1|0|1', <Location.EFFECTS: 2>),
logistics,13,10,18,5,7,3,2,5,0.059523809523809534,0.036301612854003906,('load-truck-1', 'at-1|0|2', <Location.EFFECTS: 2>),
logistics,13,10,18,6,7,3,2,5,0.0714285714285714,0.036475419998168945,('load-truck-1', 'at-3|1|2', <Location.EFFECTS: 2>),
logistics,13,10,18,7,10,5,2,8,0.08333333333333337,0.053336381912231445,('load-truck-2', 'at-2|0|2', <Location.PRECOND: 1>),
logistics,13,10,18,8,11,6,2,9,0.09523809523809523,0.053496599197387695,('load-truck-2', 'at-4|1|2', <Location.PRECOND: 1>),
logistics,13,10,18,9,14,6,4,10,0.1071428571428571,0.05392932891845703,('load-truck-2', 'in-1|0|1', <Location.PRECOND: 1>),
logistics,13,10,18,10,14,6,4,10,0.11904761904761907,0.05398726463317871,('load-truck-2', 'in-1|0|1', <Location.EFFECTS: 2>),
logistics,13,10,18,11,14,6,4,10,0.13095238095238093,0.054041147232055664,('load-truck-2', 'at-2|0|2', <Location.EFFECTS: 2>),
logistics,13,10,18,12,14,6,4,10,0.1428571428571429,0.05409359931945801,('load-truck-2', 'at-4|1|2', <Location.EFFECTS: 2>),
logistics,13,10,18,13,17,8,4,13,0.15476190476190477,0.06948637962341309,('load-airplane-1', 'at-1|0|2', <Location.PRECOND: 1>),
logistics,13,10,18,14,18,9,4,14,0.16666666666666663,0.06964731216430664,('load-airplane-1', 'at-5|1|2', <Location.PRECOND: 1>),
logistics,13,10,18,15,21,9,6,15,0.1785714285714286,0.07006716728210449,('load-airplane-1', 'in-2|0|1', <Location.PRECOND: 1>),
logistics,13,10,18,16,21,9,6,15,0.19047619047619047,0.07012414932250977,('load-airplane-1', 'in-2|0|1', <Location.EFFECTS: 2>),
logistics,13,10,18,17,21,9,6,15,0.20238095238095233,0.07017636299133301,('load-airplane-1', 'at-1|0|2', <Location.EFFECTS: 2>),
logistics,13,10,18,18,21,9,6,15,0.2142857142857143,0.07022690773010254,('load-airplane-1', 'at-5|1|2', <Location.EFFECTS: 2>),
logistics,13,10,18,19,24,11,6,18,0.22619047619047616,0.08608198165893555,('load-airplane-2', 'at-2|0|2', <Location.PRECOND: 1>),
logistics,13,10,18,20,25,12,6,19,0.23809523809523814,0.0862429141998291,('load-airplane-2', 'at-6|1|2', <Location.PRECOND: 1>),
logistics,13,10,18,21,28,12,8,20,0.25,0.08666324615478516,('load-airplane-2', 'in-2|0|1', <Location.PRECOND: 1>),
logistics,13,10,18,22,28,12,8,20,0.26190476190476186,0.08672261238098145,('load-airplane-2', 'in-2|0|1', <Location.EFFECTS: 2>),
logistics,13,10,18,23,28,12,8,20,0.27380952380952384,0.08677959442138672,('load-airplane-2', 'at-2|0|2', <Location.EFFECTS: 2>),
logistics,13,10,18,24,28,12,8,20,0.2857142857142857,0.08683156967163086,('load-airplane-2', 'at-6|1|2', <Location.EFFECTS: 2>),
logistics,13,10,18,25,32,14,8,24,0.29761904761904767,0.1033945083618164,('unload-truck-1', 'at-3|1|2', <Location.PRECOND: 1>),
logistics,13,10,18,26,33,15,8,25,0.30952380952380953,0.10359811782836914,('unload-truck-1', 'in-1|0|1', <Location.PRECOND: 1>),
logistics,13,10,18,27,35,15,10,25,0.3214285714285714,0.1037600040435791,('unload-truck-1', 'at-1|0|2', <Location.PRECOND: 1>),
logistics,13,10,18,28,35,15,10,25,0.33333333333333337,0.10381817817687988,('unload-truck-1', 'at-1|0|2', <Location.EFFECTS: 2>),
logistics,13,10,18,29,35,15,10,25,0.34523809523809523,0.10387182235717773,('unload-truck-1', 'in-1|0|1', <Location.EFFECTS: 2>),
logistics,13,10,18,30,35,15,10,25,0.3571428571428571,0.10392427444458008,('unload-truck-1', 'at-3|1|2', <Location.EFFECTS: 2>),
logistics,13,10,18,31,39,17,10,29,0.36904761904761907,0.12073707580566406,('unload-truck-2', 'at-4|1|2', <Location.PRECOND: 1>),
logistics,13,10,18,32,40,18,10,30,0.38095238095238093,0.1209416389465332,('unload-truck-2', 'in-1|0|1', <Location.PRECOND: 1>),
logistics,13,10,18,33,42,18,12,30,0.3928571428571429,0.12111091613769531,('unload-truck-2', 'at-2|0|2', <Location.PRECOND: 1>),
logistics,13,10,18,34,42,18,12,30,0.40476190476190477,0.12117218971252441,('unload-truck-2', 'at-2|0|2', <Location.EFFECTS: 2>),
logistics,13,10,18,35,42,18,12,30,0.41666666666666663,0.12122893333435059,('unload-truck-2', 'in-1|0|1', <Location.EFFECTS: 2>),
logistics,13,10,18,36,42,18,12,30,0.4285714285714286,0.12128186225891113,('unload-truck-2', 'at-4|1|2', <Location.EFFECTS: 2>),
logistics,13,10,18,37,46,20,12,34,0.44047619047619047,0.13829731941223145,('unload-airplane-1', 'at-5|1|2', <Location.PRECOND: 1>),
logistics,13,10,18,38,47,21,12,35,0.45238095238095233,0.13850617408752441,('unload-airplane-1', 'in-2|0|1', <Location.PRECOND: 1>),
logistics,13,10,18,39,49,21,14,35,0.4642857142857143,0.13866806030273438,('unload-airplane-1', 'at-1|0|2', <Location.PRECOND: 1>),
logistics,13,10,18,40,49,21,14,35,0.47619047619047616,0.13872885704040527,('unload-airplane-1', 'at-1|0|2', <Location.EFFECTS: 2>),
logistics,13,10,18,41,49,21,14,35,0.48809523809523814,0.13878560066223145,('unload-airplane-1', 'in-2|0|1', <Location.EFFECTS: 2>),
logistics,13,10,18,42,49,21,14,35,0.5,0.13884186744689941,('unload-airplane-1', 'at-5|1|2', <Location.EFFECTS: 2>),
logistics,13,10,18,43,53,23,14,39,0.5119047619047619,0.15617752075195312,('unload-airplane-2', 'at-6|1|2', <Location.PRECOND: 1>),
logistics,13,10,18,44,54,24,14,40,0.5238095238095238,0.15639519691467285,('unload-airplane-2', 'in-2|0|1', <Location.PRECOND: 1>),
logistics,13,10,18,45,56,24,16,40,0.5357142857142857,0.15655994415283203,('unload-airplane-2', 'at-2|0|2', <Location.PRECOND: 1>),
