domain_name, #action, #predicate, #modified_predicates, #pal_tuples_fixed, #queries_total, #agent_failed, #repeated_queries, #unique_queries, #model_similarity, #time_elapsed, pal_tuple
logistics,13,10,18,1,3,2,0,3,0.011904761904761862,0.01925969123840332,('load-truck-1', 'at-1|0|2', <Location.PRECOND: 1>),
logistics,13,10,18,2,4,3,0,4,0.023809523809523836,0.019436120986938477,('load-truck-1', 'at-3|1|2', <Location.PRECOND: 1>),
logistics,13,10,18,3,7,3,2,5,0.0357142857142857,0.019912004470825195,('load-truck-1', 'in-1|0|1', <Location.PRECOND: 1>),
logistics,13,10,18,4,7,3,2,5,0.04761904761904767,0.01997852325439453,('load-truck-1', 'in-1|0|1', <Location.EFFECTS: 2>),
logistics,13,10,18,5,7,3,2,5,0.059523809523809534,0.020038127899169922,('load-truck-1', 'at-1|0|2', <Location.EFFECTS: 2>),
logistics,13,10,18,6,7,3,2,5,0.0714285714285714,0.020093202590942383,('load-truck-1', 'at-3|1|2', <Location.EFFECTS: 2>),
logistics,13,10,18,7,10,5,2,8,0.08333333333333337,0.0368189811706543,('load-truck-2', 'at-2|0|2', <Location.PRECOND: 1>),
logistics,13,10,18,8,11,6,2,9,0.09523809523809523,0.03698444366455078,('load-truck-2', 'at-4|1|2', <Location.PRECOND: 1>),
logistics,13,10,18,9,14,6,4,10,0.1071428571428571,0.0374140739440918,('load-truck-2', 'in-1|0|1', <Location.PRECOND: 1>),
logistics,13,10,18,10,14,6,4,10,0.11904761904761907,0.037473440170288086,('load-truck-2', 'in-1|0|1', <Location.EFFECTS: 2>),
logistics,13,10,18,11,14,6,4,10,0.13095238095238093,0.03752708435058594,('load-truck-2', 'at-2|0|2', <Location.EFFECTS: 2>),
logistics,13,10,18,12,14,6,4,10,0.1428571428571429,0.03758358955383301,('load-truck-2', 'at-4|1|2', <Location.EFFECTS: 2>),
logistics,13,10,18,13,17,8,4,13,0.15476190476190477,0.05364274978637695,('load-airplane-1', 'at-1|0|2', <Location.PRECOND: 1>),
logistics,13,10,18,14,18,9,4,14,0.16666666666666663,0.053803443908691406,('load-airplane-1', 'at-5|1|2', <Location.PRECOND: 1>),
logistics,13,10,18,15,21,9,6,15,0.1785714285714286,0.05422616004943848,('load-airplane-1', 'in-2|0|1', <Location.PRECOND: 1>),
logistics,13,10,18,16,21,9,6,15,0.19047619047619047,0.05428576469421387,('load-airplane-1', 'in-2|0|1', <Location.EFFECTS: 2>),
logistics,13,10,18,17,21,9,6,15,0.20238095238095233,0.054338932037353516,('load-airplane-1', 'at-1|0|2', <Location.EFFECTS: 2>),
logistics,13,10,18,18,21,9,6,15,0.2142857142857143,0.0543973445892334,('load-airplane-1', 'at-5|1|2', <Location.EFFECTS: 2>),
logistics,13,10,18,19,24,11,6,18,0.22619047619047616,0.07066750526428223,('load-airplane-2', 'at-2|0|2', <Location.PRECOND: 1>),
logistics,13,10,18,20,25,12,6,19,0.23809523809523814,0.07090568542480469,('load-airplane-2', 'at-6|1|2', <Location.PRECOND: 1>),
logistics,13,10,18,21,28,12,8,20,0.25,0.07133126258850098,('load-airplane-2', 'in-2|0|1', <Location.PRECOND: 1>),
