domain_name, #action, #predicate, #modified_predicates, #pal_tuples_fixed, #queries_total, #agent_failed, #repeated_queries, #unique_queries, #model_similarity, #time_elapsed, pal_tuple
logistics,13,10,18,1,3,2,0,3,0.011904761904761862,0.09257102012634277,('load-truck-1', 'at-1|0|2', <Location.PRECOND: 1>),
logistics,13,10,18,2,4,3,0,4,0.023809523809523836,0.09273695945739746,('load-truck-1', 'at-3|1|2', <Location.PRECOND: 1>),
logistics,13,10,18,3,7,3,2,5,0.0357142857142857,0.09316182136535645,('load-truck-1', 'in-1|0|1', <Location.PRECOND: 1>),
logistics,13,10,18,4,7,3,2,5,0.04761904761904767,0.09321737289428711,('load-truck-1', 'in-1|0|1', <Location.EFFECTS: 2>),
logistics,13,10,18,5,7,3,2,5,0.059523809523809534,0.09326815605163574,('load-truck-1', 'at-1|0|2', <Location.EFFECTS: 2>),
logistics,13,10,18,6,7,3,2,5,0.0714285714285714,0.09331655502319336,('load-truck-1', 'at-3|1|2', <Location.EFFECTS: 2>),
logistics,13,10,18,7,10,5,2,8,0.08333333333333337,0.1878035068511963,('load-truck-2', 'at-2|0|2', <Location.PRECOND: 1>),
logistics,13,10,18,8,11,6,2,9,0.09523809523809523,0.18796753883361816,('load-truck-2', 'at-4|1|2', <Location.PRECOND: 1>),
logistics,13,10,18,9,14,6,4,10,0.1071428571428571,0.1884467601776123,('load-truck-2', 'in-1|0|1', <Location.PRECOND: 1>),
logistics,13,10,18,10,14,6,4,10,0.11904761904761907,0.1885063648223877,('load-truck-2', 'in-1|0|1', <Location.EFFECTS: 2>),
logistics,13,10,18,11,14,6,4,10,0.13095238095238093,0.18856000900268555,('load-truck-2', 'at-2|0|2', <Location.EFFECTS: 2>),
logistics,13,10,18,12,14,6,4,10,0.1428571428571429,0.1886131763458252,('load-truck-2', 'at-4|1|2', <Location.EFFECTS: 2>),
logistics,13,10,18,13,17,8,4,13,0.15476190476190477,0.2883341312408447,('load-airplane-1', 'at-1|0|2', <Location.PRECOND: 1>),
logistics,13,10,18,14,18,9,4,14,0.16666666666666663,0.2884972095489502,('load-airplane-1', 'at-5|1|2', <Location.PRECOND: 1>),
logistics,13,10,18,15,21,9,6,15,0.1785714285714286,0.28891563415527344,('load-airplane-1', 'in-2|0|1', <Location.PRECOND: 1>),
logistics,13,10,18,16,21,9,6,15,0.19047619047619047,0.2889740467071533,('load-airplane-1', 'in-2|0|1', <Location.EFFECTS: 2>),
logistics,13,10,18,17,21,9,6,15,0.20238095238095233,0.2890286445617676,('load-airplane-1', 'at-1|0|2', <Location.EFFECTS: 2>),
logistics,13,10,18,18,21,9,6,15,0.2142857142857143,0.2890810966491699,('load-airplane-1', 'at-5|1|2', <Location.EFFECTS: 2>),
logistics,13,10,18,19,24,11,6,18,0.22619047619047616,0.3931136131286621,('load-airplane-2', 'at-2|0|2', <Location.PRECOND: 1>),
