3,0.022727272727272707,0.00727074146270752,4.3806233623576594e-05
8,0.045454545454545414,0.0030174672603607176,1.7548938948645325e-05
12,0.31818181818181823,0.0021969298521677654,1.2315791560453177e-05
16,0.34090909090909094,0.0026516690850257874,1.2186907964956757e-05
18,0.36363636363636365,0.002390220430162218,1.082092915070192e-05
21,0.38636363636363635,0.002093377567472912,9.251241937978125e-06
24,0.6363636363636364,0.0019017845392227172,8.03607722690774e-06
27,0.6590909090909092,0.0021444038108543112,6.974004076884156e-06
29,0.6818181818181819,0.002011046738460146,6.495159323290425e-06
31,0.8181818181818181,0.0019094097998834426,6.084551187510397e-06
35,0.8409090909090909,0.002043890953063965,5.405363350338655e-06
36,0.8636363636363636,0.0019919415314992267,5.2514669741369435e-06
38,1.0,0.0019115623674894632,4.963247270642946e-06
