3,0.0024875621890547706,0.03517124652862549,4.97711435705831e-05
5,0.00497512437810943,0.021347708702087402,2.984115876504095e-05
14,0.007462686567164201,0.008118411472865513,1.041440579560985e-05
15,0.00995024875621886,0.007598854700724284,9.712489008288011e-06
42,0.1094527363184079,0.0032551413490658713,3.303675661752417e-06
45,0.11194029850746268,0.005771032969156901,2.2568220477880434e-05
46,0.11442786069651745,0.005652237456777821,2.2068464735046683e-05
49,0.1169154228855721,0.0053383647179117005,2.0705505378288276e-05
56,0.11940298507462688,0.004739030769893101,1.81109691118489e-05
58,0.12189054726368154,0.00459027125917632,1.7492514472750827e-05
66,0.17910447761194026,0.00414047638575236,1.536288060101921e-05
69,0.18159203980099503,0.005977748442387236,3.753787365175173e-05
71,0.1840796019900498,0.005822910389430086,3.645452597363612e-05
73,0.18656716417910446,0.005676082388995445,3.544872701722042e-05
81,0.18905472636815923,0.005169232980704602,3.197405183395022e-05
82,0.1915422885572139,0.005109866072491902,3.158473790366041e-05
90,0.24875621890547261,0.004734734429253472,2.8757785210579895e-05
97,0.2512437810945274,0.005959084353496119,3.0812121771549145e-05
99,0.25373134328358204,0.0058465996173897175,3.0170906446989406e-05
103,0.28358208955223885,0.0056491828659205766,2.9005723249370662e-05
106,0.2860696517412935,0.007094398309599679,4.9248467314704416e-05
109,0.2885572139303483,0.006914452675285689,4.7870755793068776e-05
118,0.29104477611940294,0.006430227069531457,4.418823317234889e-05
119,0.2935323383084577,0.006378749639046292,4.383290726681871e-05
120,0.2960199004975125,0.006328126589457194,4.346536950918192e-05
129,0.35820895522388063,0.005949846903483073,4.038896479379437e-05
132,0.3606965174129353,0.007118378986011852,5.760113473299134e-05
135,0.36318407960199006,0.006974371450918692,5.6327527621734766e-05
138,0.3656716417910447,0.006835967043171759,5.5102535753066885e-05
139,0.3681592039800995,0.006789231814926477,5.470366687807514e-05
147,0.37064676616915426,0.006454720951261974,5.1741389411648914e-05
149,0.3731343283582089,0.006374702517618269,5.105814497549787e-05
160,0.4477611940298507,0.006003759652376175,4.752264105303617e-05
164,0.4502487562189055,0.007191384856293841,7.808269228652622e-05
168,0.45273631840796025,0.007049372508412316,7.619842565605213e-05
181,0.4552238805970149,0.006633822957455125,7.068441357724883e-05
184,0.4577114427860697,0.006542459519013114,6.954358069629656e-05
188,0.46019900497512434,0.006425940863629605,6.805769736550756e-05
203,0.4626865671641791,0.006031438634900624,6.309509233845872e-05
238,0.6517412935323383,0.005344319443742768,5.3735309560633935e-05
242,0.6542288557213931,0.006185768162908632,7.666480009739846e-05
246,0.6567164179104478,0.006105024155562486,7.543441682754286e-05
256,0.6592039800995024,0.005916092917323113,7.253691022428812e-05
262,0.6616915422885572,0.00580712529539152,7.090560290517012e-05
266,0.664179104477612,0.005735914868519719,6.984247901932072e-05
281,0.6666666666666667,0.005487337316058284,6.614091250616366e-05
316,0.8557213930348259,0.005032590974735309,5.885514635046868e-05
319,0.8582089552238806,0.005694117291967697,7.002001381722831e-05
322,0.8606965174129353,0.00564924745085817,6.937504866819794e-05
332,0.8631840796019901,0.00550851678273764,6.719422057340966e-05
333,0.8656716417910448,0.005493209025523326,6.699260049227439e-05
335,0.8681592039800995,0.005464528638925125,6.65858811904795e-05
347,0.8706467661691543,0.0053051262149206154,6.431200679790084e-05
370,1.0,0.005048290716635214,6.0273956472543546e-05
