3,0.0024875621890547706,0.008915170033772787,3.63352067787909e-05
5,0.00497512437810943,0.0056125688552856445,2.1669762891810426e-05
14,0.007462686567164201,0.002516986642565046,7.512733183391771e-06
15,0.00995024875621886,0.0023725016911824545,7.033390350957065e-06
42,0.1094527363184079,0.0013846045448666527,2.458000182510688e-06
45,0.11194029850746268,0.0017218102349175347,4.978817258930059e-06
46,0.11442786069651745,0.0016909811807715375,4.86763240397854e-06
49,0.1169154228855721,0.0016194917717758492,4.567479000053396e-06
56,0.11940298507462688,0.001484772562980652,3.998212699602142e-06
58,0.12189054726368154,0.0014481223862746666,3.860656947121751e-06
66,0.17910447761194026,0.001378658323576956,3.3939042515059786e-06
69,0.18159203980099503,0.0016169330348139224,5.894830703422465e-06
71,0.1840796019900498,0.0015848287394349004,5.7343519871190514e-06
73,0.18656716417910446,0.0015540854571616813,5.573994115087829e-06
81,0.18905472636815923,0.0014537887808717329,5.013794435868272e-06
82,0.1915422885572139,0.001439611504717571,4.951965429353276e-06
90,0.24875621890547261,0.0013908982276916505,4.4844669144909564e-06
97,0.2512437810945274,0.0015291206615487326,6.512182444380638e-06
99,0.25373134328358204,0.001505994074272387,6.378355518267675e-06
103,0.28358208955223885,0.0014771320287463733,6.133281037753962e-06
106,0.2860696517412935,0.0016439521087790437,8.739744230713117e-06
109,0.2885572139303483,0.0016139177007412691,8.500231627668709e-06
118,0.29104477611940294,0.0015346597816984532,7.90948950358205e-06
119,0.2935323383084577,0.0015242772943833294,7.842473842701019e-06
120,0.2960199004975125,0.0015149132410685222,7.746486785857053e-06
129,0.35820895522388063,0.00147206561509953,7.217126834757672e-06
132,0.3606965174129353,0.0016150003129785711,9.757701498186276e-06
135,0.36318407960199006,0.0015933091552169235,9.537981523201446e-06
138,0.3656716417910447,0.001572428924449976,9.309803342837448e-06
139,0.3681592039800995,0.001563630344198762,9.238268032570106e-06
147,0.37064676616915426,0.0015137832991930903,8.724031964604842e-06
149,0.3731343283582089,0.0015000071301556274,8.60197373544096e-06
160,0.4477611940298507,0.0014643876254558563,8.016297563564478e-06
164,0.4502487562189055,0.0016004223649094744,1.1099443573082682e-05
168,0.45273631840796025,0.0015911438635417394,1.0834101563378355e-05
181,0.4552238805970149,0.0015674302591144708,1.0066319333087564e-05
184,0.4577114427860697,0.001558744648228521,9.907991208915035e-06
188,0.46019900497512434,0.0015480747882356037,9.692311538481242e-06
203,0.4626865671641791,0.0015131703738508553,8.956643087730412e-06
238,0.6517412935323383,0.0015034359042384042,7.649129560940776e-06
242,0.6542288557213931,0.0016037477934656066,1.0400238635748425e-05
246,0.6567164179104478,0.0015974321016451207,1.0237998979908995e-05
256,0.6592039800995024,0.0015842113643884659,9.846554305741822e-06
262,0.6616915422885572,0.0015740124323895869,9.628868299144738e-06
266,0.664179104477612,0.0015663652491748781,9.492519426161806e-06
281,0.6666666666666667,0.0015399124274474445,9.016959699462172e-06
316,0.8557213930348259,0.0015335474587693998,8.183327839924348e-06
319,0.8582089552238806,0.001621072120427338,1.0387769532148018e-05
322,0.8606965174129353,0.0016141059235756441,1.029655189449621e-05
332,0.8631840796019901,0.001594609237578978,9.98856060623457e-06
333,0.8656716417910448,0.0015910531665469792,9.958449129846151e-06
335,0.8681592039800995,0.0015856754246042735,9.89794836874552e-06
347,0.8706467661691543,0.0015604357898063549,9.547232706370043e-06
370,1.0,0.0015354883348619615,8.98699487436773e-06
