termes , 1 , 0.2 , 0.4 , 0.55 , 0.73 , 1.0 , 0.29 , 1.0 , 0.14 , 0.57 , 0.57, 0.2
termes , 2 , 0.18 , 0.53 , 0.68 , 0.76 , 1.0 , 0.43 , 1.0 , 0.43 , 0.72 , 0.66, 0.35
termes , 3 , 0.12 , 0.52 , 0.71 , 0.76 , 0.75 , 0.43 , 0.6 , 0.43 , 0.7 , 0.66, 0.35
termes , 4 , 0.09 , 0.55 , 0.76 , 0.79 , 0.75 , 0.43 , 0.6 , 0.43 , 0.74 , 0.68, 0.38
termes , 5 , 0.14 , 0.57 , 0.89 , 0.73 , 0.75 , 0.43 , 0.6 , 0.43 , 0.83 , 0.64, 0.68
termes , 6 , 0.12 , 0.45 , 0.76 , 0.58 , 0.5 , 0.43 , 0.56 , 0.71 , 0.68 , 0.57, 0.7
termes , 7 , 0.11 , 0.54 , 0.76 , 0.76 , 0.33 , 0.57 , 1.0 , 0.71 , 0.68 , 0.72, 0.75
termes , 8 , 0.09 , 0.56 , 0.83 , 0.76 , 0.36 , 0.71 , 0.71 , 0.71 , 0.69 , 0.74, 0.74
termes , 9 , 0.08 , 0.55 , 0.78 , 0.76 , 0.36 , 0.71 , 0.83 , 0.71 , 0.67 , 0.74, 0.68
termes , 10 , 0.09 , 0.71 , 0.91 , 0.88 , 0.43 , 0.86 , 1.0 , 0.86 , 0.79 , 0.87, 0.91
termes , 11 , 0.08 , 0.6 , 0.94 , 0.88 , 0.24 , 0.86 , 1.0 , 0.86 , 0.66 , 0.87, 0.9
termes , 12 , 0.08 , 0.6 , 0.9 , 0.82 , 0.3 , 0.86 , 0.86 , 0.86 , 0.68 , 0.83, 0.92
termes , 13 , 0.08 , 0.75 , 0.97 , 0.91 , 0.39 , 1.0 , 1.0 , 1.0 , 0.79 , 0.94, 1.08
termes , 14 , 0.07 , 0.75 , 0.94 , 0.91 , 0.41 , 1.0 , 1.0 , 1.0 , 0.79 , 0.94, 1.05
