miconic , 1 , 0.1 , 0.37 , 0.67 , 0.67 , 1.0 , 0.25 , 0.0 , 0.0 , 0.7 , 0.44, 0.1
miconic , 2 , 0.05 , 0.45 , 0.63 , 0.56 , 0.67 , 0.5 , 1.0 , 0.67 , 0.69 , 0.56, 0.09
miconic , 3 , 0.04 , 0.65 , 1.0 , 0.67 , 0.75 , 0.75 , 1.0 , 0.67 , 0.92 , 0.69, 0.12
miconic , 4 , 0.03 , 0.65 , 1.0 , 0.67 , 0.75 , 0.75 , 1.0 , 0.67 , 0.92 , 0.69, 0.1
miconic , 5 , 0.02 , 0.61 , 1.0 , 0.67 , 0.6 , 0.75 , 1.0 , 0.67 , 0.85 , 0.69, 0.12
miconic , 6 , 0.02 , 0.94 , 1.0 , 1.0 , 0.8 , 1.0 , 1.0 , 1.0 , 0.94 , 1.0, 0.11
miconic , 7 , 0.02 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0, 0.12
miconic , 8 , 0.01 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0, 0.11
miconic , 9 , 0.01 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0, 0.13
miconic , 10 , 0.02 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0, 0.15
miconic , 11 , 0.01 , 0.94 , 1.0 , 1.0 , 0.8 , 1.0 , 1.0 , 1.0 , 0.94 , 1.0, 0.15
miconic , 12 , 0.01 , 0.94 , 1.0 , 1.0 , 0.8 , 1.0 , 1.0 , 1.0 , 0.94 , 1.0, 0.15
miconic , 13 , 0.02 , 0.94 , 1.0 , 1.0 , 0.8 , 1.0 , 1.0 , 1.0 , 0.94 , 1.0, 0.3
miconic , 14 , 0.01 , 0.94 , 1.0 , 1.0 , 0.8 , 1.0 , 1.0 , 1.0 , 0.94 , 1.0, 0.17
miconic , 15 , 0.02 , 0.94 , 1.0 , 1.0 , 0.8 , 1.0 , 1.0 , 1.0 , 0.94 , 1.0, 0.25
miconic , 16 , 0.01 , 0.94 , 1.0 , 1.0 , 0.8 , 1.0 , 1.0 , 1.0 , 0.94 , 1.0, 0.21
miconic , 17 , 0.02 , 0.94 , 1.0 , 1.0 , 0.8 , 1.0 , 1.0 , 1.0 , 0.94 , 1.0, 0.35
miconic , 18 , 0.02 , 0.94 , 1.0 , 1.0 , 0.8 , 1.0 , 1.0 , 1.0 , 0.94 , 1.0, 0.38
miconic , 19 , 0.03 , 0.94 , 1.0 , 1.0 , 0.8 , 1.0 , 1.0 , 1.0 , 0.94 , 1.0, 0.56
miconic , 20 , 0.01 , 0.94 , 1.0 , 1.0 , 0.8 , 1.0 , 1.0 , 1.0 , 0.94 , 1.0, 0.3
miconic , 21 , 0.05 , 0.89 , 1.0 , 1.0 , 0.67 , 1.0 , 1.0 , 1.0 , 0.89 , 1.0, 1.15
miconic , 22 , 0.05 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0, 1.14
miconic , 23 , 0.05 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0, 1.23
miconic , 24 , 0.05 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0 , 1.0, 1.08
